Virus name	Accession ID	Collection date	Location	Host	Passage	Specimen	Additional host information	Sequencing technology	Assembly method	Comment	Comment type	Lineage	Clade
hCoV-19/Poland/Pom3/2020	EPI_ISL_451644	2020-05-02	Europe / Poland / Pomorze	Human	Original			Nanopore MinION	ARTICv3 / Geneious Prime 2020.1.2			B.1.1.1	GR
hCoV-19/Poland/Pom4/2020	EPI_ISL_451645	2020-05-02	Europe / Poland / Pomorze	Human	Original			Nanopore MinION	ARTICv3 / Geneious Prime 2020.1.2			B.1.1.1	GR
hCoV-19/Poland/Pom13/2020	EPI_ISL_451654	2020-05-04	Europe / Poland / Pomorze	Human	Original			Nanopore MinION	ARTICv3 / Geneious Prime 2020.1.2			C.10	GR
hCoV-19/Poland/Sla1/2020	EPI_ISL_451655	2020-05-05	Europe / Poland / Slask	Human	Original		Active miner	Nanopore MinION	ARTICv3 / Geneious Prime 2020.1.2			B.1.1.74	GR
hCoV-19/Poland/Sla2/2020	EPI_ISL_451656	2020-05-05	Europe / Poland / Slask	Human	Original		Active miner	Nanopore MinION	ARTICv3 / Geneious Prime 2020.1.2			B.1.1.74	GR
hCoV-19/Poland/Sla3/2020	EPI_ISL_451657	2020-05-05	Europe / Poland / Slask	Human	Original		Active miner	Nanopore MinION	ARTICv3 / Geneious Prime 2020.1.2			B.1.1.74	GR
hCoV-19/Poland/Sla4/2020	EPI_ISL_451658	2020-05-05	Europe / Poland / Slask	Human	Original		Active miner	Nanopore MinION	ARTICv3 / Geneious Prime 2020.1.2			B.1.1.74	GR
hCoV-19/Poland/Sla5/2020	EPI_ISL_451659	2020-05-05	Europe / Poland / Slask	Human	Original		Active miner	Nanopore MinION	ARTICv3 / Geneious Prime 2020.1.2			B.1.1.74	GR
hCoV-19/Poland/Sla6/2020	EPI_ISL_451660	2020-05-05	Europe / Poland / Slask	Human	Original		Active miner	Nanopore MinION	ARTICv3 / Geneious Prime 2020.1.2			B.1.1.74	GR
hCoV-19/Poland/Sla7/2020	EPI_ISL_451661	2020-05-05	Europe / Poland / Slask	Human	Original		Active miner	Nanopore MinION	ARTICv3 / Geneious Prime 2020.1.2			B.1.1.74	GR
hCoV-19/England/CAMB-1B06FD/2020	EPI_ISL_452912	2020-05-08	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.74	GR
hCoV-19/England/CAMB-1B0736/2020	EPI_ISL_452916	2020-05-07	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.74	GR
hCoV-19/Scotland/EDB4752/2020	EPI_ISL_453147	2020-05-07	Europe / United Kingdom / Scotland	Human	Original			Oxford Nanopore				B.1.1.4	GR
hCoV-19/England/NORT-290D39/2020	EPI_ISL_453534	2020-05-01	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.1	GR
hCoV-19/Australia/VIC1513/2020	EPI_ISL_456477	2020-05-02	Oceania / Australia / Victoria	Human	Original			Illumina iSeq	ARTIC v3, minimap2 v2.17, ivar v1.2.2, samtools v1.10			B.1.1.162	GR
hCoV-19/England/BIRM-5F2EE/2020	EPI_ISL_456669	2020-05-05	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.1	GR
hCoV-19/England/BIRM-5F327/2020	EPI_ISL_456671	2020-05-04	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.247	GR
hCoV-19/England/BIRM-5F363/2020	EPI_ISL_456672	2020-05-03	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.74	GR
hCoV-19/England/NORT-28B302/2020	EPI_ISL_457311	2020-05-03	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.74	GR
hCoV-19/England/NORT-28B38A/2020	EPI_ISL_457312	2020-05-04	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.74	GR
hCoV-19/England/NORT-292238/2020	EPI_ISL_457319	2020-05-08	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.1	GR
hCoV-19/England/NORW-EAB56/2020	EPI_ISL_457356	2020-05-08	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.74	GR
hCoV-19/England/NORW-EAE3F/2020	EPI_ISL_457383	2020-05-01	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.67	GR
hCoV-19/England/NORW-EAE6C/2020	EPI_ISL_457385	2020-05-01	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.74	GR
hCoV-19/England/NORW-EB232/2020	EPI_ISL_457411	2020-05-02	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.74	GR
hCoV-19/England/NORW-EB28D/2020	EPI_ISL_457413	2020-05-03	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.182	GR
hCoV-19/England/NORW-EB29C/2020	EPI_ISL_457414	2020-05-03	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.215	GR
hCoV-19/England/NORW-EB2AB/2020	EPI_ISL_457415	2020-05-03	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.74	GR
hCoV-19/England/NORW-EB2F6/2020	EPI_ISL_457416	2020-05-01	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.67	GR
hCoV-19/England/NORW-EB311/2020	EPI_ISL_457417	2020-05-02	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.130	GR
hCoV-19/England/NORW-EB320/2020	EPI_ISL_457418	2020-05-02	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.74	GR
hCoV-19/England/NORW-EB33F/2020	EPI_ISL_457419	2020-05-03	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.182	GR
hCoV-19/England/NORW-EB34E/2020	EPI_ISL_457420	2020-05-03	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.74	GR
hCoV-19/England/NORW-EB3C6/2020	EPI_ISL_457426	2020-05-01	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1	GR
hCoV-19/England/NORW-EB43C/2020	EPI_ISL_457431	2020-05-03	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.74	GR
hCoV-19/England/NORW-EB487/2020	EPI_ISL_457434	2020-05-02	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.74	GR
hCoV-19/England/NORW-EB52A/2020	EPI_ISL_457440	2020-05-01	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.74	GR
hCoV-19/England/NORW-EB539/2020	EPI_ISL_457441	2020-05-01	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.215	GR
hCoV-19/England/NORW-EB5DF/2020	EPI_ISL_457446	2020-05-01	Europe / United Kingdom / England	Human	Original			Illumina		Gap of 9 nucleotides when compared to the reference sequence.	info	B.1.1.64	GR
hCoV-19/England/NORW-EB5EE/2020	EPI_ISL_457447	2020-05-02	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1	GR
hCoV-19/England/NORW-EB609/2020	EPI_ISL_457448	2020-05-01	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.67	GR
hCoV-19/England/NORW-EB618/2020	EPI_ISL_457449	2020-05-01	Europe / United Kingdom / England	Human	Original			Illumina		Gap of 9 nucleotides when compared to the reference sequence.	info	B.1.1.64	GR
hCoV-19/England/NORW-EB636/2020	EPI_ISL_457451	2020-05-01	Europe / United Kingdom / England	Human	Original			Illumina		Gap of 9 nucleotides when compared to the reference sequence.	info	B.1.1.64	GR
hCoV-19/England/NORW-EB663/2020	EPI_ISL_457452	2020-05-01	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.67	GR
hCoV-19/England/NORW-EB93D/2020	EPI_ISL_457457	2020-05-08	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.67	GR
hCoV-19/England/NORW-EB95B/2020	EPI_ISL_457459	2020-05-07	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.183	GR
hCoV-19/England/NORW-EB9A6/2020	EPI_ISL_457462	2020-05-07	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.67	GR
hCoV-19/England/NORW-EB9B5/2020	EPI_ISL_457463	2020-05-08	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.74	GR
hCoV-19/England/NORW-EB9D3/2020	EPI_ISL_457465	2020-05-06	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.183	GR
hCoV-19/England/NORW-EBA49/2020	EPI_ISL_457468	2020-05-05	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.74	GR
hCoV-19/England/NORW-EBA67/2020	EPI_ISL_457469	2020-05-05	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.74	GR
hCoV-19/England/NORW-EBA76/2020	EPI_ISL_457470	2020-05-07	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.3	GR
hCoV-19/England/NORW-EBA85/2020	EPI_ISL_457471	2020-05-02	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.274	GR
hCoV-19/England/NORW-EBAA3/2020	EPI_ISL_457473	2020-05-07	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.74	GR
hCoV-19/England/NORW-EBAEF/2020	EPI_ISL_457476	2020-05-05	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.74	GR
hCoV-19/England/NORW-EBB28/2020	EPI_ISL_457478	2020-05-05	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.74	GR
hCoV-19/England/NORW-EBB73/2020	EPI_ISL_457483	2020-05-07	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.127	GR
hCoV-19/England/NORW-EBBA0/2020	EPI_ISL_457485	2020-05-05	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.64	GR
hCoV-19/England/NORW-EBBBF/2020	EPI_ISL_457486	2020-05-06	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.74	GR
hCoV-19/England/NORW-EBC07/2020	EPI_ISL_457490	2020-05-06	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.182	GR
hCoV-19/England/NORW-EBC25/2020	EPI_ISL_457491	2020-05-07	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.74	GR
hCoV-19/England/NORW-EBC34/2020	EPI_ISL_457492	2020-05-08	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.182	GR
hCoV-19/England/NORW-EBC52/2020	EPI_ISL_457494	2020-05-07	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.3	GR
hCoV-19/England/NORW-EBC70/2020	EPI_ISL_457495	2020-05-05	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.74	GR
hCoV-19/England/NORW-EBC9E/2020	EPI_ISL_457497	2020-05-05	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.182	GR
hCoV-19/England/NORW-EBCE9/2020	EPI_ISL_457499	2020-05-06	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.74	GR
hCoV-19/England/NORW-EBD31/2020	EPI_ISL_457503	2020-05-07	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.74	GR
hCoV-19/England/NORW-EBD40/2020	EPI_ISL_457504	2020-05-06	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.182	GR
hCoV-19/England/NORW-EBD5F/2020	EPI_ISL_457505	2020-05-06	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.215	GR
hCoV-19/England/NORW-EBD7D/2020	EPI_ISL_457506	2020-05-06	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.74	GR
hCoV-19/England/NORW-EBDB9/2020	EPI_ISL_457509	2020-05-08	Europe / United Kingdom / England	Human	Original			Illumina		Gap of 3 nucleotides when compared to the reference sequence.	info	B.1.1.182	GR
hCoV-19/England/NORW-EBDC8/2020	EPI_ISL_457510	2020-05-06	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.74	GR
hCoV-19/England/NORW-EBE2F/2020	EPI_ISL_457515	2020-05-05	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.74	GR
hCoV-19/England/NORW-EBE89/2020	EPI_ISL_457518	2020-05-08	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.127	GR
hCoV-19/England/BRIS-12A676/2020	EPI_ISL_458300	2020-05-01	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.74	GR
hCoV-19/England/BRIS-12A719/2020	EPI_ISL_458304	2020-05-01	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.1	GR
hCoV-19/England/BRIS-12AC1A/2020	EPI_ISL_458313	2020-05-01	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.74	GR
hCoV-19/England/BRIS-12AED8/2020	EPI_ISL_458319	2020-05-01	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.74	GR
hCoV-19/England/BRIS-12A658/2020	EPI_ISL_458321	2020-05-01	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.74	GR
hCoV-19/England/BRIS-12ABA4/2020	EPI_ISL_458323	2020-05-01	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.74	GR
hCoV-19/England/BRIS-12AC65/2020	EPI_ISL_458329	2020-05-01	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq		NS7a_Q62stop results in 49.6% truncation of the protein sequence.	info	B.1.1.220	GR
hCoV-19/England/BRIS-12AD9F/2020	EPI_ISL_458330	2020-05-01	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.8	GR
hCoV-19/England/BRIS-12ADCC/2020	EPI_ISL_458333	2020-05-02	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.199	GR
hCoV-19/England/BRIS-12A649/2020	EPI_ISL_458334	2020-05-01	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.74	GR
hCoV-19/England/BRIS-12ADEA/2020	EPI_ISL_458344	2020-05-02	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.74	GR
hCoV-19/England/BRIS-12AB2C/2020	EPI_ISL_458352	2020-05-01	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.1	GR
hCoV-19/England/BRIS-12AEBA/2020	EPI_ISL_458354	2020-05-01	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.1	GR
hCoV-19/England/BRIS-12AE05/2020	EPI_ISL_458355	2020-05-01	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.74	GR
hCoV-19/England/BRIS-12AD71/2020	EPI_ISL_458360	2020-05-01	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.74	GR
hCoV-19/England/BRIS-12AF8A/2020	EPI_ISL_458397	2020-05-03	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.1	GR
hCoV-19/England/CAMB-1B12F8/2020	EPI_ISL_459207	2020-05-07	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq		Gap of 3 nucleotides when compared to the reference sequence.	info	B.1.1.313	GR
hCoV-19/England/CAMB-1AFC59/2020	EPI_ISL_459210	2020-05-02	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.107	GR
hCoV-19/England/CAMB-1B1119/2020	EPI_ISL_459227	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.74	GR
hCoV-19/England/CAMB-1AF925/2020	EPI_ISL_459251	2020-05-01	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.74	GR
hCoV-19/England/CAMB-1AF65B/2020	EPI_ISL_459269	2020-05-01	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.74	GR
hCoV-19/England/CAMB-1B03C9/2020	EPI_ISL_459284	2020-05-01	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.74	GR
hCoV-19/England/CAMB-1AF679/2020	EPI_ISL_459287	2020-05-01	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.74	GR
hCoV-19/England/CAMB-1AE8DE/2020	EPI_ISL_459289	2020-05-01	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1	GR
hCoV-19/England/NORW-E78DA/2020	EPI_ISL_461806	2020-05-05	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.74	GR
hCoV-19/England/PORT-2CFC8F/2020	EPI_ISL_461983	2020-05-05	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.194	GR
hCoV-19/England/PORT-2CFCDA/2020	EPI_ISL_461987	2020-05-07	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.74	GR
hCoV-19/England/PORT-2CFD13/2020	EPI_ISL_461989	2020-05-08	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.74	GR
hCoV-19/England/PORT-2CFD40/2020	EPI_ISL_461991	2020-05-08	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.10	GR
hCoV-19/England/SHEF-C6886/2020	EPI_ISL_462025	2020-05-01	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.1	GR
hCoV-19/England/SHEF-CCD54/2020	EPI_ISL_462059	2020-05-01	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.1	GR
hCoV-19/USA/WA-S1115/2020	EPI_ISL_463605	2020-05-04	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.290	GR
hCoV-19/USA/WA-S1125/2020	EPI_ISL_463615	2020-05-04	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.291	GR
hCoV-19/USA/WA-S1126/2020	EPI_ISL_463616	2020-05-04	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.65	GR
hCoV-19/USA/WA-S1211/2020	EPI_ISL_463701	2020-05-07	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.291	GR
hCoV-19/USA/WA-S1212/2020	EPI_ISL_463702	2020-05-07	North America / USA / Washington / Yakima County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.1.291	GR
hCoV-19/England/20188064104/2020	EPI_ISL_465510	2020-05-01	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.198	GR
hCoV-19/England/20188145804/2020	EPI_ISL_465519	2020-05-01	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.74	GR
hCoV-19/England/20189019804/2020	EPI_ISL_465525	2020-05-01	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.131	GR
hCoV-19/England/20189042401/2020	EPI_ISL_465527	2020-05-01	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.74	GR
hCoV-19/England/20189042501/2020	EPI_ISL_465528	2020-05-01	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.74	GR
hCoV-19/England/20189046701/2020	EPI_ISL_465531	2020-05-01	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.74	GR
hCoV-19/England/20189050701/2020	EPI_ISL_465533	2020-05-01	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.131	GR
hCoV-19/England/20189051801/2020	EPI_ISL_465534	2020-05-01	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.131	GR
hCoV-19/England/20189118901/2020	EPI_ISL_465543	2020-05-01	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.237	GR
hCoV-19/England/20189148201/2020	EPI_ISL_465549	2020-05-01	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)	Gap of 3 nucleotides when compared to the reference sequence.	info	B.1.1.104	GR
hCoV-19/England/20189155001/2020	EPI_ISL_465551	2020-05-02	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.74	GR
hCoV-19/England/20189155304/2020	EPI_ISL_465552	2020-05-02	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.74	GR
hCoV-19/England/20189156401/2020	EPI_ISL_465554	2020-05-02	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.74	GR
hCoV-19/England/20189156601/2020	EPI_ISL_465555	2020-05-02	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.74	GR
hCoV-19/England/20189156801/2020	EPI_ISL_465556	2020-05-02	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.74	GR
hCoV-19/England/20189157404/2020	EPI_ISL_465557	2020-05-02	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.74	GR
hCoV-19/England/20189157501/2020	EPI_ISL_465558	2020-05-02	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)	NS7a_E95stop results in 22.3% truncation of the protein sequence.	info	B.1.1.74	GR
hCoV-19/England/20189158704/2020	EPI_ISL_465559	2020-05-02	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.74	GR
hCoV-19/England/20189158801/2020	EPI_ISL_465560	2020-05-02	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.74	GR
hCoV-19/England/20189159304/2020	EPI_ISL_465561	2020-05-02	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.74	GR
hCoV-19/England/20189159504/2020	EPI_ISL_465563	2020-05-02	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.74	GR
hCoV-19/England/20189159601/2020	EPI_ISL_465564	2020-05-02	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.74	GR
hCoV-19/England/20189159904/2020	EPI_ISL_465565	2020-05-02	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.74	GR
hCoV-19/England/20189163501/2020	EPI_ISL_465566	2020-05-01	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.74	GR
hCoV-19/England/20189166001/2020	EPI_ISL_465569	2020-05-01	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.74	GR
hCoV-19/England/20189166901/2020	EPI_ISL_465570	2020-05-01	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.74	GR
hCoV-19/England/20189176701/2020	EPI_ISL_465574	2020-05-01	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.64	GR
